"Media origin";Date;Afghanistan;Argentina;Australia;Austria;Bahrain;Belgium;Brazil;Canada;Chile;China;Colombia;"Czech Republic";Denmark;Ecuador;Egypt;Finland;France;Georgia;Germany;"Hong Kong";Hungary;India;Indonesia;Iran;Iraq;Israel;Italy;Japan;Jordan;Malaysia;Mexico;Morocco;Netherlands;Norway;Oman;Pakistan;Peru;Philippines;Poland;Qatar;Russia;"Saudi Arabia";"South Korea";Spain;Sweden;Syria;Taiwan;Thailand;Turkey;Ukraine;"United Arab Emirates";"United Kingdom";"United States";Uruguay;Venezuela;Vietnam;Yemen
National;2025-07-08;-1.8;-1.1;0.0;-1.4;9.4;0.5;1.2;0.9;-1.6;0.3;-1.5;1.0;-0.3;1.7;-2.9;0.8;-1.9;-1.3;-1.5;2.9;-1.1;0.3;1.0;5.1;-0.7;-0.5;0.6;1.8;11.3;4.7;1.2;0.6;-1.3;0.2;2.3;8.0;1.6;3.6;1.4;8.9;-1.0;-1.5;0.5;0.8;0.0;10.4;1.0;2.1;-0.5;0.4;5.0;-0.3;0.0;-2.1;-0.7;2.0;4.5
National;2025-07-09;-1.4;-1.1;0.0;-1.4;9.3;0.6;1.3;0.8;-1.5;0.4;-1.4;0.9;-0.3;1.6;-2.9;0.7;-1.9;-1.3;-1.4;3.1;-0.7;0.4;1.1;5.0;-0.6;-0.5;0.6;1.7;11.3;4.9;1.2;0.9;-1.2;0.2;2.3;7.6;1.6;3.5;1.3;8.9;-1.0;-1.4;0.5;0.7;-0.2;10.1;1.1;2.5;-0.4;0.3;5.0;-0.3;0.0;-1.8;-0.7;2.1;4.4
National;2025-07-10;-0.9;-1.1;0.1;-1.3;9.3;0.6;1.7;0.8;-0.8;0.5;-1.4;0.9;-0.4;1.6;-2.9;0.8;-1.9;-1.3;-1.4;3.1;-0.9;0.4;1.4;5.0;0.2;-0.5;0.6;1.8;11.4;5.2;1.2;1.0;-1.1;0.2;2.3;7.4;1.8;4.0;1.3;8.6;-0.9;-1.4;0.5;0.7;-0.2;10.2;1.3;2.6;-0.4;0.4;5.0;-0.4;0.1;-1.7;-0.6;2.1;4.5
National;2025-07-11;-0.9;-1.0;0.0;-1.3;9.5;0.5;2.1;0.9;-0.6;0.5;-1.3;1.0;-0.5;1.5;-2.7;1.0;-1.9;-1.3;-1.4;3.2;-1.0;0.6;1.5;5.0;0.4;-0.4;0.7;1.8;11.4;5.3;1.2;0.9;-1.0;0.2;2.3;7.3;1.8;4.1;1.3;8.4;-0.9;-1.4;0.5;0.7;-0.3;10.0;1.5;2.8;-0.3;0.4;5.0;-0.4;0.2;-1.7;-0.4;2.2;4.6
National;2025-07-12;-0.9;-0.9;0.4;-1.2;8.8;0.4;2.3;1.0;-0.1;0.5;-1.2;1.0;-0.5;1.5;-2.7;1.0;-1.9;-1.3;-1.3;3.1;-1.1;0.6;1.5;4.9;0.7;-0.4;0.9;1.8;11.3;5.2;1.3;1.1;-0.8;0.2;2.8;7.1;1.7;4.1;1.3;8.2;-0.9;-1.4;0.5;0.6;0.1;9.8;1.6;3.0;-0.3;0.3;5.0;-0.4;0.4;-1.7;-0.4;2.2;4.4
National;2025-07-13;-0.9;-0.8;0.5;-1.2;7.9;0.4;2.6;1.0;0.0;0.5;-1.1;0.9;-0.6;1.4;-2.6;1.0;-2.0;-1.3;-1.1;3.2;-1.1;0.6;1.4;4.7;0.9;-0.4;1.3;1.8;11.2;5.1;1.3;1.1;-0.1;0.1;2.8;6.9;1.8;4.0;1.2;7.9;-0.8;-1.3;0.5;0.6;0.3;9.5;1.7;3.2;-0.2;0.3;5.3;-0.3;0.4;-1.8;-0.2;2.2;4.3
National;2025-07-14;-0.9;-0.7;0.4;-1.1;7.0;0.7;2.8;1.0;0.3;0.6;-1.1;0.9;-0.6;1.4;-2.4;1.3;-2.0;-1.3;-0.9;3.3;-1.0;0.7;1.7;4.5;0.6;-0.4;1.5;1.8;11.1;5.0;1.4;1.2;0.2;0.1;2.3;6.7;2.0;3.9;1.1;7.5;-0.7;-1.3;0.6;0.7;0.6;9.3;1.7;3.4;-0.1;0.4;5.3;-0.3;0.5;-1.9;-0.1;2.3;3.7
National;2025-07-15;-0.3;-0.6;0.3;-1.0;5.5;0.7;3.0;1.0;0.4;0.6;-1.0;0.8;-0.6;1.3;-2.3;1.4;-2.0;-1.4;-0.7;3.4;-0.9;0.8;1.8;4.1;0.5;-0.4;1.7;1.8;10.8;4.8;1.6;1.4;0.5;0.1;2.1;6.7;1.9;3.8;1.1;6.7;-0.5;-1.3;0.6;0.7;1.1;9.1;1.8;3.4;-0.1;0.6;5.3;-0.3;0.6;-1.7;-0.1;2.3;3.4
National;2025-07-16;-0.3;-0.5;0.3;-1.0;3.6;0.8;3.3;1.0;0.7;0.7;-1.0;0.7;-0.6;1.2;-2.1;1.5;-2.0;-1.4;-0.6;3.6;-0.8;0.9;2.2;3.8;0.3;-0.4;1.8;1.8;10.6;4.7;1.8;1.5;0.4;0.1;2.1;6.5;2.0;3.8;1.1;6.0;-0.4;-1.2;0.6;0.7;1.2;8.8;1.9;3.5;-0.1;0.7;5.3;-0.1;0.7;-1.6;-0.2;2.4;3.1
National;2025-07-17;-0.3;-0.5;0.2;-0.9;-0.5;0.8;3.5;0.9;1.0;0.8;-0.9;0.6;-0.5;1.0;-2.0;1.4;-2.0;-1.4;-0.5;3.6;-0.8;0.9;2.5;3.3;0.5;-0.4;1.8;1.9;10.4;4.7;1.8;1.6;0.6;0.0;2.1;6.3;2.0;3.7;1.1;5.7;-0.3;-1.1;0.5;0.7;1.4;8.5;2.0;3.6;-0.1;0.8;5.3;-0.1;0.7;-1.4;-0.2;2.4;2.8
National;2025-07-18;-0.3;-0.4;0.3;-0.8;-0.5;0.9;3.6;0.9;1.2;0.9;-0.8;0.4;-0.6;0.9;-1.8;1.6;-2.0;-1.4;-0.3;3.6;-0.7;1.0;2.7;2.7;0.5;-0.4;1.9;1.9;9.9;4.5;1.8;1.8;0.7;0.0;2.1;6.0;1.9;3.4;1.3;5.0;-0.2;-1.1;0.5;0.7;1.6;8.3;2.0;3.7;0.0;0.8;5.6;-0.1;0.8;-1.2;-0.3;2.5;2.8
National;2025-07-19;0.0;-0.4;0.4;-0.7;-0.5;0.9;3.6;0.9;1.4;0.9;-0.8;0.1;-0.6;0.9;-1.6;1.5;-1.9;-1.4;-0.2;3.6;-0.8;1.1;2.7;2.2;0.4;-0.4;1.9;2.0;9.5;4.3;1.7;1.6;0.7;0.0;2.1;5.7;1.8;3.1;1.3;4.3;-0.2;-1.0;0.5;0.7;1.6;8.1;1.9;3.7;0.1;0.9;5.6;-0.2;0.8;-1.1;-0.2;2.5;2.9
National;2025-07-20;0.0;-0.4;0.5;-0.7;-0.5;0.8;3.8;1.0;1.4;1.0;-0.7;0.0;-0.7;0.7;-1.5;1.5;-1.9;-1.4;-0.1;3.5;-0.8;1.1;2.7;1.8;0.3;-0.4;1.9;2.0;8.9;4.2;1.7;1.3;0.7;-0.1;2.1;5.4;1.8;3.1;1.3;3.8;-0.1;-1.0;0.5;0.8;1.6;7.7;1.9;3.8;0.2;0.9;5.6;-0.2;0.9;-1.1;-0.3;2.5;2.8
National;2025-07-21;0.0;-0.4;0.4;-0.7;-0.4;0.7;3.8;1.0;1.7;1.0;-0.5;-0.2;-0.7;0.6;-1.4;1.5;-1.8;-0.9;-0.1;3.5;-0.7;1.2;2.8;1.6;0.2;-0.4;1.9;2.0;8.3;3.9;1.7;0.9;0.7;-0.2;2.1;5.1;1.8;2.9;1.3;3.5;0.0;-0.8;0.6;0.8;1.7;7.0;2.0;3.9;0.3;0.9;5.6;-0.2;0.9;-0.9;-0.4;2.5;2.8
National;2025-07-22;0.0;-0.2;0.5;-0.6;-0.3;0.8;3.9;1.2;1.8;1.1;-0.5;-0.3;-0.6;0.5;-1.2;1.4;-1.7;-0.9;0.0;3.5;-0.7;1.3;2.8;1.3;0.7;-0.4;1.9;2.0;7.6;3.9;1.7;0.4;0.7;-0.2;2.1;4.7;1.7;2.7;1.3;3.2;0.0;-0.6;0.6;0.9;1.9;6.5;2.1;4.0;0.4;0.9;5.6;-0.3;1.0;-0.9;-0.4;2.5;3.1
National;2025-07-23;0.2;-0.1;0.9;-0.5;-0.3;0.8;4.0;1.2;1.9;1.2;-0.3;-0.3;-0.6;0.3;-1.2;1.3;-1.3;-0.6;0.1;3.4;-0.6;1.3;3.2;1.0;0.7;-0.4;2.0;2.1;6.9;3.7;1.6;-0.2;1.0;-0.2;2.1;4.3;1.5;2.8;1.3;3.1;0.0;-0.6;0.6;1.0;2.1;6.1;2.1;4.0;0.5;0.9;5.9;-0.2;1.2;-0.9;-0.4;2.6;3.2
National;2025-07-24;0.2;0.0;1.0;-0.5;-0.3;0.7;4.1;1.2;2.0;1.4;-0.2;-0.5;-0.5;0.1;-1.2;1.3;-1.2;-0.6;0.4;3.4;-0.5;1.6;3.4;0.7;0.8;-0.4;2.0;2.1;5.8;3.4;1.6;-0.6;1.1;-0.3;2.1;3.9;1.3;2.9;1.3;3.0;0.1;-0.6;0.6;1.0;2.2;5.4;2.2;4.1;0.6;0.9;5.9;0.1;1.3;-0.9;-0.3;2.7;3.1
National;2025-07-25;0.2;0.1;1.2;-0.3;-0.3;0.8;4.2;1.2;2.2;1.5;-0.1;-0.6;-0.5;-0.2;-1.0;1.3;-1.1;-0.6;0.5;3.4;-0.5;1.8;3.5;0.5;0.8;-0.3;2.0;2.0;4.8;3.3;1.5;-0.8;1.3;-0.3;2.1;3.5;1.0;2.8;1.2;2.7;0.1;-0.4;0.7;1.0;2.3;4.9;2.3;4.1;0.6;0.9;5.5;0.1;1.4;-0.9;-0.2;2.8;2.9
National;2025-07-26;0.2;0.2;1.4;-0.3;0.1;0.8;4.4;1.3;2.3;1.5;-0.1;-0.7;-0.4;-0.4;-0.8;1.3;-1.0;-0.6;0.6;3.3;-0.4;1.9;3.6;0.2;1.0;-0.3;1.9;2.0;3.7;3.2;1.5;-0.7;1.3;-0.4;2.1;3.1;0.8;2.8;1.1;1.8;0.2;-0.4;0.7;1.1;2.3;4.0;2.3;4.1;0.7;0.9;5.5;0.1;1.5;-0.8;-0.2;2.8;2.6
National;2025-07-27;0.4;0.3;1.4;-0.2;0.2;0.9;4.6;1.4;2.5;1.6;0.0;-0.7;-0.1;-0.5;-0.6;1.5;-0.8;-0.6;0.9;3.2;-0.4;2.0;3.7;-0.1;1.0;-0.3;2.0;2.0;2.2;3.0;1.5;-0.9;1.5;-0.4;2.0;2.6;0.8;2.9;1.0;1.2;0.2;-0.4;0.8;1.2;2.7;2.8;2.3;4.1;0.7;0.8;3.4;0.1;1.6;-0.3;-0.2;2.8;2.5
National;2025-07-28;0.4;0.4;1.4;-0.2;0.2;1.2;4.8;1.5;2.6;1.6;0.2;-0.8;0.6;-0.7;-0.3;1.8;-0.5;-0.6;1.2;3.1;-0.2;2.1;3.7;-0.5;1.3;-0.3;2.3;2.0;0.9;2.8;1.4;-1.0;1.9;-0.4;0.6;2.2;0.6;2.9;1.1;0.3;0.3;-0.2;0.8;1.3;3.2;1.3;2.4;4.1;0.8;0.9;1.4;0.3;1.9;-0.2;-0.1;2.8;2.4
National;2025-07-29;0.4;0.5;1.5;0.0;0.3;1.5;5.0;1.5;2.8;1.7;0.3;-0.7;0.7;-0.9;-0.2;1.8;-0.3;-0.6;1.5;3.0;-0.2;2.2;3.8;-0.8;1.1;-0.3;2.6;2.0;-0.3;2.7;1.4;-1.0;2.4;-0.4;-1.3;1.7;0.4;2.6;1.2;-1.1;0.4;-0.1;0.8;1.5;3.4;-0.1;2.5;4.2;0.9;1.0;-0.8;0.3;2.1;-0.2;-0.1;2.9;2.0
National;2025-07-30;0.4;0.5;1.6;0.1;0.3;1.4;5.0;1.5;2.6;1.8;0.2;-0.7;0.8;-0.9;-0.2;2.0;-0.1;-0.5;1.7;3.0;0.1;2.3;3.5;-0.9;1.2;-0.3;2.6;1.9;-0.3;2.7;1.4;-1.0;2.6;-0.4;-1.1;1.7;0.4;2.8;1.2;-1.1;0.5;-0.2;0.8;1.5;3.7;0.1;2.6;4.2;0.8;1.4;-0.8;0.3;2.1;-0.2;-0.1;2.8;2.1
National;2025-07-31;1.0;0.5;1.7;0.2;0.2;1.3;5.1;1.6;2.8;1.9;0.2;-0.7;0.8;-1.0;-0.1;2.1;0.0;-0.4;1.8;3.3;0.3;2.6;3.6;-1.0;1.2;-0.3;2.7;1.8;-0.3;2.6;1.5;-1.0;2.7;-0.3;-1.1;1.8;0.3;3.0;1.2;-1.1;0.7;-0.3;0.9;1.6;3.8;0.1;2.7;4.2;0.8;1.6;-0.8;0.4;2.3;-0.2;0.1;2.7;2.3
National;2025-08-01;1.0;0.5;1.9;0.2;0.2;1.2;5.3;1.7;2.8;2.0;0.3;-0.7;0.7;-0.8;-0.3;2.1;0.4;0.1;1.9;3.5;0.2;2.9;3.7;-0.9;1.9;-0.2;2.7;1.9;-0.3;2.7;1.7;-1.0;3.0;-0.3;-1.1;2.0;0.4;3.3;1.2;-1.1;0.7;-0.2;1.0;1.8;3.7;0.4;3.7;4.5;1.0;1.7;-0.8;0.4;2.5;-0.2;0.2;2.6;2.0
National;2025-08-02;1.0;0.5;1.9;0.2;0.3;1.1;5.3;1.8;2.9;2.1;0.1;-0.5;0.5;-0.9;-0.5;2.1;0.6;0.1;2.0;3.7;0.2;3.0;3.7;-0.9;2.1;-0.2;2.8;2.0;-0.3;2.8;1.7;-1.1;2.8;-0.2;-1.1;2.1;0.5;3.4;1.1;-1.1;0.8;-0.3;1.0;1.9;3.5;0.7;4.0;4.4;0.9;1.7;-0.8;0.4;2.6;0.0;0.4;2.6;2.1
National;2025-08-03;1.0;0.4;2.0;0.2;0.3;0.9;5.2;1.8;2.9;2.1;0.1;-0.5;0.5;-0.8;-0.8;2.2;0.6;0.1;1.9;3.7;0.3;3.1;3.6;-1.0;2.1;-0.3;2.8;2.0;-0.3;2.9;1.8;-1.3;2.9;-0.2;-1.3;2.1;0.5;3.5;1.1;-1.0;0.8;-0.3;1.0;2.0;3.6;0.7;4.4;4.4;0.9;1.8;-0.8;0.4;2.5;-0.1;0.4;2.5;2.1
National;2025-08-04;1.0;0.3;2.1;0.2;0.3;0.9;5.2;1.7;2.8;2.2;0.1;-0.5;0.5;-0.7;-0.8;2.1;0.7;0.1;1.9;3.9;0.4;3.1;3.6;-1.0;1.9;-0.3;2.7;1.8;-0.3;3.1;1.8;-1.5;2.9;-0.2;-1.1;2.3;0.5;3.5;1.0;-1.0;0.9;-0.3;1.0;2.1;3.4;0.7;4.6;4.4;0.9;1.9;-1.1;0.4;2.4;-0.1;0.2;2.5;2.2
National;2025-08-05;1.0;0.4;1.9;0.3;0.3;0.8;5.2;1.7;2.5;2.2;0.1;-0.4;0.5;-0.7;-0.6;1.9;0.7;0.1;1.9;4.0;0.5;3.1;3.3;-1.0;2.3;-0.3;2.8;1.8;-0.3;2.7;1.8;-1.4;2.9;-0.2;-1.1;2.3;0.3;3.7;1.0;-1.1;0.9;-0.3;1.0;2.1;3.4;0.9;4.6;4.1;0.9;2.1;-0.9;0.5;2.5;0.1;0.4;2.4;2.2
National;2025-08-06;0.3;0.4;1.7;0.3;0.3;0.8;5.4;1.7;2.5;2.2;0.0;-0.5;0.3;-0.7;-0.6;2.1;0.7;0.4;1.9;3.8;0.2;3.3;3.3;-0.9;2.1;-0.3;2.8;1.9;-0.3;2.4;1.8;-1.7;2.9;-0.2;-1.1;2.5;0.2;3.8;0.9;-0.6;1.1;-0.4;1.0;2.1;3.7;1.1;4.6;3.7;0.7;2.4;-0.9;0.5;2.5;-0.2;0.5;2.3;2.4
National;2025-08-07;-0.2;0.5;1.8;0.3;0.3;1.1;5.2;1.8;2.0;2.2;0.1;-0.5;0.3;-0.7;-0.5;2.2;0.8;0.4;2.1;3.7;0.5;3.7;3.1;-0.8;1.6;-0.3;2.9;2.0;-0.3;2.1;1.7;-1.8;2.9;-0.2;-1.1;2.6;0.1;3.3;0.8;-0.4;1.2;-0.2;1.0;2.1;4.3;1.1;4.7;3.7;0.8;2.6;-0.9;0.5;2.7;-0.1;0.6;2.3;2.3
National;2025-08-08;-0.2;0.4;1.8;0.3;0.1;1.1;4.9;1.7;1.8;2.2;0.1;-0.6;0.3;-0.7;-0.7;2.1;0.8;0.4;2.1;3.6;0.6;3.9;3.1;-0.8;1.3;-0.3;2.9;2.0;-0.3;2.0;1.7;-1.6;2.9;-0.2;-1.1;2.7;0.1;3.1;0.9;-0.4;1.2;-0.2;1.1;2.1;4.5;1.1;4.7;3.5;0.8;2.7;0.0;0.5;2.7;0.0;0.5;2.3;2.3
National;2025-08-09;0.3;0.4;1.3;0.2;0.1;1.2;4.7;1.6;1.3;2.1;0.0;-0.5;0.3;-0.8;-0.7;2.0;0.8;0.4;2.0;3.7;0.7;4.0;3.1;-0.6;0.8;-0.3;2.7;2.1;-0.3;2.0;1.5;-1.5;2.7;-0.2;-1.2;2.7;0.3;2.9;0.9;-0.4;1.2;-0.2;1.1;2.1;4.2;1.3;5.0;3.2;0.8;2.7;0.4;0.4;2.6;0.0;0.6;2.2;2.4
National;2025-08-10;0.6;0.4;1.0;0.2;0.1;1.2;4.5;1.6;1.3;2.1;0.0;-0.6;0.3;-0.5;-0.7;1.9;0.7;0.7;1.8;3.7;0.8;4.1;3.0;-0.6;0.3;-0.3;2.3;2.1;-0.3;2.1;1.5;-1.3;2.1;-0.2;-1.2;2.6;0.1;3.1;1.0;-0.4;1.2;-0.3;1.1;2.1;4.1;1.5;5.2;3.1;0.7;2.7;0.1;0.3;2.5;0.1;0.4;2.2;2.1
National;2025-08-11;0.6;0.4;1.2;0.1;-0.1;0.9;4.4;1.6;1.3;2.1;-0.1;-0.7;0.4;-0.6;-0.8;1.6;0.7;0.9;1.6;3.7;0.8;4.1;2.9;-0.6;0.3;-0.3;2.1;2.0;-0.3;1.9;1.3;-1.0;1.9;-0.3;-1.2;2.5;-0.1;2.9;1.0;-0.4;1.1;-0.3;1.1;2.1;4.0;1.5;5.2;2.9;0.8;2.5;0.1;0.2;2.5;0.3;0.3;2.1;2.0
National;2025-08-12;0.0;0.3;1.3;0.1;-0.1;0.9;4.3;1.6;1.2;2.1;-0.1;-0.7;0.4;-0.5;-1.0;1.5;0.6;0.9;1.6;3.5;0.7;4.1;2.7;-0.4;0.3;-0.3;1.9;2.0;-0.2;1.8;1.1;-1.1;1.7;-0.2;-1.2;2.4;-0.2;2.8;0.9;-0.5;0.8;0.1;1.1;2.0;3.6;1.8;5.3;3.0;0.8;2.3;0.1;0.2;2.5;0.2;0.4;2.1;2.4
National;2025-08-13;0.0;0.2;1.6;0.1;-0.1;0.7;4.3;1.6;1.1;2.1;-0.1;-0.7;0.3;-0.4;-1.0;1.4;0.5;0.9;1.5;3.5;0.7;4.2;2.4;-0.3;0.4;-0.3;1.8;1.9;-0.3;1.7;0.9;-1.0;1.7;-0.3;-1.2;2.2;-0.3;2.7;1.0;-0.5;0.7;0.2;1.1;2.0;3.6;2.0;5.3;2.9;0.8;2.1;0.1;0.0;2.4;0.2;0.4;2.0;2.3
National;2025-08-14;0.0;0.2;1.7;0.2;-0.1;0.8;4.2;1.7;0.8;2.1;-0.2;-0.8;0.2;-0.3;-1.1;1.5;0.5;0.9;1.4;3.4;0.7;4.2;2.1;-0.4;0.1;-0.3;1.8;1.8;-0.3;1.6;0.8;-0.9;1.4;-0.2;-1.2;2.2;-0.4;2.5;0.9;-0.5;0.6;0.1;1.1;1.9;3.4;2.0;5.4;2.8;0.8;2.0;0.5;0.0;2.4;-0.1;0.3;2.0;2.6
National;2025-08-15;0.0;0.2;1.7;0.2;-0.1;0.6;4.2;1.7;0.7;2.0;-0.2;-0.9;0.2;-0.2;-1.3;1.4;0.5;0.9;1.3;3.4;0.6;4.3;2.0;-0.2;0.1;-0.4;1.7;1.8;-0.3;1.5;0.8;-0.8;1.4;-0.3;-1.2;2.1;-0.5;2.4;0.6;-0.5;0.5;0.3;1.1;1.9;3.3;1.9;5.4;2.7;0.8;2.0;0.2;0.0;2.4;-0.2;0.4;1.9;2.4
National;2025-08-16;-0.3;0.1;1.5;0.3;-0.1;0.5;4.3;1.7;0.6;1.9;-0.2;-0.9;0.2;-0.2;-1.2;1.4;0.5;0.9;1.3;3.6;0.8;4.4;1.9;-0.1;0.1;-0.4;1.7;1.7;-0.2;1.5;0.7;-0.7;1.5;-0.3;-1.1;2.1;-0.5;2.4;0.5;-0.5;0.5;0.3;1.1;1.8;3.4;1.9;5.5;2.7;0.7;1.8;0.2;0.0;2.3;-0.3;0.4;1.9;2.2
National;2025-08-17;0.0;0.1;1.7;0.3;-0.1;0.5;4.2;1.6;0.7;1.9;-0.2;-0.9;0.2;-0.1;-1.1;1.5;0.4;0.9;1.2;3.8;1.1;4.4;1.8;-0.1;0.4;-0.4;1.7;1.6;-0.2;1.4;0.7;-0.8;1.5;-0.2;-1.1;2.0;-0.6;2.2;0.5;-0.5;0.4;0.3;1.1;1.6;3.4;1.9;5.5;2.7;0.6;1.6;0.7;0.0;2.3;-0.1;0.4;1.8;2.2
National;2025-08-18;0.0;0.1;1.9;0.3;-0.2;0.9;4.3;1.5;0.6;1.9;-0.3;-0.8;0.2;0.0;-1.1;1.4;0.3;0.4;1.3;3.7;1.0;4.5;1.7;-0.2;0.6;-0.4;1.6;1.5;-0.3;1.5;0.6;-0.7;1.5;-0.2;-1.1;2.0;-0.7;2.4;0.5;-0.4;0.3;0.8;1.1;1.6;3.5;1.9;5.5;2.6;0.5;1.6;0.7;0.1;2.2;-0.2;0.4;1.8;1.9
National;2025-08-19;0.0;0.0;1.9;0.2;-0.3;0.8;4.4;1.4;0.6;1.8;-0.3;-0.9;0.1;0.1;-1.1;1.6;0.2;0.6;1.3;3.7;1.0;4.6;1.7;-0.3;0.3;-0.4;1.5;1.4;-0.3;1.3;0.6;-1.0;1.5;-0.2;-0.7;2.0;-0.5;2.3;0.3;-0.4;0.3;0.7;1.1;1.5;3.3;2.0;5.5;2.4;0.4;1.5;0.7;0.2;2.2;-0.1;0.5;1.8;1.6
National;2025-08-20;0.2;-0.2;1.5;0.2;-0.3;0.8;4.3;1.3;0.7;1.7;-0.4;-1.0;0.2;0.3;-0.8;1.6;0.2;0.3;1.2;3.7;1.1;4.7;1.4;-0.3;0.3;-0.4;1.4;1.3;-0.3;1.2;0.6;-0.8;1.4;-0.2;-0.2;2.0;-0.3;2.0;0.2;-0.2;0.3;0.7;1.0;1.4;3.3;1.7;5.4;2.3;0.6;1.5;0.3;0.2;2.0;0.0;0.4;1.7;1.5
National;2025-08-21;0.2;-0.2;1.5;0.3;-0.3;0.8;4.3;1.3;0.8;1.5;-0.4;-1.0;0.1;0.4;-0.7;1.6;0.1;0.3;1.1;3.4;1.0;4.6;1.1;-0.3;0.2;-0.4;1.5;1.2;-0.3;1.3;0.6;-0.9;1.8;-0.2;-0.2;1.9;-0.1;1.7;0.2;-0.2;0.2;0.9;1.0;1.3;3.4;1.6;5.4;2.3;0.6;1.4;0.3;0.0;1.9;0.3;0.3;1.6;1.3
National;2025-08-22;1.2;-0.3;1.5;0.1;-0.3;0.7;4.2;1.3;0.8;1.4;-0.4;-1.0;0.5;0.5;-0.8;1.5;0.1;0.3;1.1;3.2;1.2;4.5;1.0;-0.4;0.2;-0.4;1.6;1.1;-0.3;1.3;0.5;-0.8;1.6;-0.1;-0.2;1.9;-0.1;1.5;0.3;-0.2;0.2;0.7;1.0;1.3;3.4;1.5;5.3;2.3;0.7;1.3;0.3;-0.1;1.9;0.7;0.2;1.5;1.3
National;2025-08-23;1.2;-0.3;1.2;0.2;-0.6;0.6;4.1;1.3;0.8;1.4;-0.4;-1.0;0.4;0.6;-0.9;1.6;0.2;0.3;1.1;3.4;1.2;4.6;0.9;-0.4;0.1;-0.4;1.6;1.1;-0.3;1.1;0.5;-0.9;1.8;-0.1;-0.2;1.8;-0.2;1.3;0.3;-0.2;0.1;0.7;1.0;1.2;3.7;1.5;5.3;2.2;0.6;1.3;0.3;-0.1;2.1;0.7;0.2;1.4;1.2
National;2025-08-24;1.0;-0.4;1.0;0.2;-0.8;0.5;4.0;1.2;0.7;1.3;-0.4;-1.0;0.2;0.5;-1.0;1.4;0.0;0.6;0.9;3.3;1.2;4.6;0.7;-0.3;0.2;-0.4;1.5;1.0;-0.2;1.3;0.5;-0.9;1.6;-0.1;0.2;1.8;-0.4;1.0;0.3;0.0;0.1;0.8;0.9;1.2;3.6;1.4;5.4;2.2;0.5;1.2;0.3;-0.1;2.0;0.3;0.3;1.4;1.3
National;2025-08-25;1.0;-0.5;1.0;0.2;-0.8;0.3;3.8;1.1;0.7;1.3;-0.5;-1.1;-0.6;0.5;-1.2;1.2;-0.2;0.6;0.6;3.2;1.1;4.6;0.7;-0.3;-0.1;-0.4;1.2;0.9;-0.2;1.2;0.4;-0.8;1.3;-0.1;0.2;1.7;-0.4;0.7;0.2;-0.1;0.1;0.8;0.9;1.0;3.1;1.4;5.4;2.2;0.5;1.1;0.9;-0.3;1.8;0.3;0.2;1.3;1.1
National;2025-08-26;1.3;-0.6;0.9;0.1;-0.9;0.2;3.7;1.0;0.7;1.4;-0.4;-1.2;-0.7;0.5;-1.2;1.0;-0.3;0.6;0.5;3.1;1.2;4.8;0.7;-0.2;0.4;-0.4;0.9;0.8;-0.2;1.3;0.4;-0.6;1.0;-0.1;0.2;1.7;-0.5;0.7;0.1;-0.1;0.0;0.8;0.9;1.0;3.0;1.4;5.3;2.2;0.5;1.0;1.4;-0.2;1.8;0.4;0.4;1.3;1.1
National;2025-08-27;1.3;-0.5;0.9;0.0;-0.9;0.3;3.6;1.0;0.7;1.3;-0.4;-1.2;-0.7;0.5;-1.2;0.9;-0.5;0.5;0.3;3.0;0.9;5.1;0.9;-0.2;0.6;-0.4;0.8;0.8;-0.2;1.3;0.4;-0.1;0.9;0.0;-0.1;1.6;-0.4;0.6;0.1;-0.1;-0.1;0.7;0.8;0.9;2.6;1.3;5.2;2.2;0.7;0.9;1.4;-0.2;1.7;0.6;0.3;1.3;1.0
National;2025-08-28;1.3;-0.5;0.9;-0.1;-0.9;0.4;3.5;1.0;0.5;1.2;-0.4;-1.2;-0.6;0.6;-1.2;1.0;-0.6;0.4;0.3;2.7;0.7;5.1;0.8;-0.1;0.4;-0.4;0.7;0.7;-0.1;1.3;0.3;0.3;1.0;-0.1;-0.1;1.6;-0.2;0.4;0.1;-0.1;-0.2;0.8;0.7;0.7;2.7;1.3;5.0;2.1;0.6;0.8;1.5;-0.2;1.6;0.6;0.2;1.2;0.9
National;2025-08-29;1.3;-0.6;0.7;-0.1;-0.9;0.5;3.4;0.8;0.4;1.1;-0.5;-1.3;-0.5;0.5;-1.2;0.9;-1.0;0.0;0.1;2.3;0.5;5.0;0.6;-0.1;-0.3;-0.4;0.6;0.7;-0.1;1.1;0.2;0.5;0.7;-0.1;-0.1;1.4;-0.2;0.2;0.1;-0.1;-0.2;0.4;0.6;0.7;2.5;1.1;4.0;1.7;0.3;0.6;1.5;-0.3;1.5;0.6;0.1;1.1;0.5
National;2025-08-30;1.3;-0.7;0.7;0.0;-1.0;0.5;3.3;0.8;0.2;1.0;-0.5;-1.5;-0.5;0.5;-1.1;0.9;-1.1;0.0;0.2;2.2;0.7;5.0;0.6;-0.1;-0.1;-0.5;0.5;0.7;-0.1;0.9;0.2;1.1;0.8;-0.2;-0.1;1.3;-0.3;0.2;0.0;-0.1;-0.3;0.4;0.6;0.8;2.6;0.9;3.7;1.6;0.3;0.5;1.5;-0.1;1.8;0.3;0.0;1.0;0.4
