Date;"United States";Canada;"United Kingdom";Austria;Germany;France;Netherlands;Italy;Spain;Belgium;Ireland;Portugal;Greece;Norway;Denmark;Sweden;Finland;Hungary;Bulgaria;Romania;Poland;Croatia;Russia;Ukraine;Georgia;Kazakhstan;Azerbaijan;Armenia;Turkey;Morocco;Algeria;Tunisia;Libya;Egypt;Israel;Jordan;Syria;Iraq;Iran;Yemen;Bahrain;Qatar;Oman;"Saudi Arabia";Mexico;Uruguay;Brazil;Chile;Colombia;Peru;Argentina;Venezuela;Ecuador;China;Japan;"Hong Kong";"South Korea";Taiwan;Thailand;Indonesia;Malaysia;Philippines;India;Pakistan;Afghanistan
2025-10-12;1.8;0.6;1.7;0.2;0.5;0.5;1.2;1.6;2.1;2.0;0.2;0.6;0.8;1.4;2.2;0.7;0.7;1.0;-0.4;0.6;1.1;0.0;0.6;0.9;0.4;-0.3;0.4;1.1;1.8;0.7;0.2;0.3;-1.3;3.0;1.6;2.0;-0.3;-0.8;1.4;0.9;1.0;2.5;0.2;1.3;-0.5;0.4;0.7;-0.6;1.2;1.6;0.8;3.2;0.5;0.8;0.3;-0.3;1.0;-0.1;0.9;1.1;1.3;-0.8;0.8;2.7;0.6
2025-10-13;1.9;0.7;1.8;0.2;0.6;0.6;1.2;1.6;2.1;2.0;0.4;0.4;0.9;1.4;2.1;0.6;0.5;1.0;-0.5;0.5;0.9;-0.1;0.6;0.9;0.2;-0.5;0.4;1.1;2.0;0.6;0.0;0.1;-1.5;3.1;1.6;2.4;-0.2;-0.6;1.5;1.1;1.4;2.5;0.7;1.4;-0.7;0.4;0.7;-0.6;1.2;1.6;1.0;3.1;0.6;0.9;0.4;-0.1;1.1;-0.1;0.9;1.5;1.0;-0.8;0.8;3.0;0.7
2025-10-14;1.8;0.5;1.7;0.2;0.6;0.6;1.1;1.4;1.9;1.7;0.2;0.2;0.5;1.2;1.9;0.4;0.4;0.7;-0.6;0.3;0.7;-0.2;0.6;0.9;0.1;-0.6;0.3;0.8;2.1;0.6;-0.4;-0.1;-1.6;3.0;1.5;2.2;-0.2;-0.8;1.4;1.2;1.4;2.5;0.5;1.2;-0.8;0.3;0.6;-0.7;1.1;1.5;1.0;3.1;0.5;0.8;0.3;0.2;1.1;-0.2;1.0;1.5;0.9;-0.6;0.7;2.9;0.9
2025-10-15;1.6;0.3;1.5;0.0;0.6;0.6;1.1;1.2;1.8;1.6;0.0;0.0;0.3;1.6;1.9;0.4;0.3;0.4;-0.7;0.3;0.8;-0.3;0.6;0.9;0.1;-0.6;0.2;0.6;1.7;0.4;-0.6;-0.3;-1.5;2.9;1.4;1.9;-0.4;-1.1;1.4;1.0;1.3;2.4;0.4;1.1;-0.7;0.2;0.6;-0.8;1.1;1.7;1.0;3.0;1.0;0.7;0.1;0.7;1.0;-0.3;1.1;1.3;0.5;-0.6;0.7;3.2;1.5
2025-10-16;1.6;0.2;1.5;-0.1;0.4;0.4;1.0;1.0;1.6;1.5;-0.2;-0.1;0.3;1.6;1.8;0.5;0.4;0.9;-0.7;0.2;0.7;-0.3;0.7;1.0;0.1;-0.5;0.3;0.7;1.4;0.2;-0.5;-0.4;-1.0;2.7;1.4;1.6;-0.5;-0.6;1.4;1.0;1.0;2.3;0.3;1.0;-0.7;0.3;0.5;-0.2;1.0;2.1;1.1;3.2;1.1;0.8;0.0;0.5;0.9;-0.4;1.1;1.4;0.6;-0.6;1.0;3.2;1.8
2025-10-17;1.6;0.1;1.5;-0.2;0.3;0.4;0.9;0.8;1.3;1.3;-0.3;-0.2;0.2;1.4;1.7;0.4;0.3;1.3;-0.6;0.1;0.7;-0.3;0.7;1.0;0.0;-0.3;0.3;0.5;1.2;0.3;-0.2;-0.5;-1.0;2.5;1.4;1.4;-0.7;-0.5;1.2;1.0;1.3;2.2;0.2;0.8;-0.6;0.7;0.5;-0.2;1.1;2.4;1.1;3.4;1.1;0.8;0.3;0.5;0.9;-0.4;1.0;1.3;0.4;-0.6;1.0;3.1;1.8
2025-10-18;1.7;0.2;1.6;-0.2;0.3;0.4;0.7;0.9;1.2;1.1;-0.2;-0.2;0.3;1.6;1.5;0.4;0.6;1.6;-0.3;0.2;0.7;-0.3;0.8;1.0;0.1;0.2;0.3;0.4;1.1;0.2;-0.1;-0.5;-1.0;2.4;1.5;1.2;-0.7;-0.4;1.2;0.9;1.1;2.1;0.6;0.6;-0.5;0.4;0.4;-0.2;1.6;2.5;1.2;3.4;2.0;0.8;0.2;0.2;0.9;-0.4;1.0;1.3;0.7;-0.5;1.0;3.0;1.7
2025-10-19;1.8;0.2;1.6;-0.1;0.4;0.2;0.5;0.9;1.2;0.9;0.1;-0.3;0.3;1.5;1.5;0.7;0.5;1.8;-0.2;0.4;0.8;-0.3;0.8;1.1;-0.2;0.6;0.3;0.5;1.1;-0.1;-0.1;-0.5;-1.2;2.4;1.5;1.0;-0.8;-0.3;1.0;0.8;0.7;2.1;0.5;0.5;-0.3;0.3;0.5;0.0;2.5;2.5;1.1;3.6;3.5;0.9;0.2;0.1;0.9;-0.3;1.4;1.2;0.7;-0.5;1.0;2.8;1.4
2025-10-20;1.7;0.1;1.4;-0.2;0.3;0.0;0.4;0.7;1.0;0.9;0.3;-0.2;0.3;1.3;1.6;0.5;0.5;2.0;-0.1;0.3;0.6;-0.1;0.8;1.1;-0.2;0.7;0.1;0.5;0.8;-0.4;-0.2;-0.5;-1.3;2.3;1.5;0.7;-0.8;-0.3;1.0;0.9;0.6;2.0;0.4;0.5;-0.3;0.3;0.4;-0.3;2.8;2.2;0.8;3.5;4.1;0.7;0.2;-0.1;0.9;-0.4;1.4;1.0;0.8;-0.5;1.0;2.6;1.2
2025-10-21;1.6;-0.1;1.3;-0.1;0.2;0.0;0.2;0.7;0.9;0.8;0.3;-0.1;0.3;1.5;1.7;0.4;0.7;2.2;0.2;0.4;0.8;0.3;0.8;1.1;-0.2;0.7;0.0;0.4;0.6;-0.5;-0.2;-0.5;-1.4;2.1;1.4;0.6;-0.7;-0.5;0.9;0.8;0.3;1.9;0.4;0.3;-0.3;0.3;0.3;-0.4;2.9;1.9;0.8;3.4;4.2;0.6;0.2;-0.3;0.8;-0.3;1.3;0.8;0.8;-0.6;0.9;2.2;0.9
2025-10-22;1.5;0.0;1.1;-0.1;0.1;-0.1;0.2;0.5;0.6;0.7;0.5;0.0;0.1;1.6;1.7;0.8;0.6;2.3;0.2;0.3;0.7;0.7;0.8;1.1;-0.4;0.5;-0.1;0.1;0.5;-0.6;-0.6;-0.7;-1.4;1.8;1.4;0.5;-0.6;-0.7;0.7;0.4;0.3;1.7;0.3;0.0;-0.3;0.4;0.3;-0.4;3.1;2.0;0.8;3.3;4.1;0.5;0.1;-0.3;0.7;-0.3;1.5;1.0;0.8;-0.5;0.9;2.0;0.8
2025-10-23;1.5;0.0;1.1;0.0;0.0;-0.2;0.2;0.5;0.7;1.2;0.8;-0.2;0.1;1.6;1.7;0.9;0.6;2.5;0.1;0.4;0.7;0.9;0.9;1.1;-0.5;0.8;-0.1;0.1;0.3;-0.5;-0.5;-0.8;-1.4;1.5;1.3;0.4;-0.5;-0.7;0.6;0.2;0.2;1.6;0.5;-0.1;-0.1;0.5;0.4;-0.3;3.5;2.1;0.8;3.4;4.3;0.7;0.2;0.0;0.9;-0.2;1.7;1.0;1.1;-0.5;1.2;1.8;0.6
2025-10-24;1.5;0.0;1.1;0.4;-0.1;0.0;0.4;0.4;0.7;1.6;0.9;-0.2;-0.1;1.5;2.1;0.9;0.5;2.5;0.0;0.4;0.6;1.2;0.9;1.1;-0.6;0.7;-0.2;0.0;0.2;-0.3;-0.4;-0.9;-1.6;1.4;1.2;0.3;-1.0;-0.6;0.5;0.2;0.3;1.5;0.6;-0.1;-0.1;0.6;0.6;-0.4;3.8;2.0;0.7;3.8;4.0;0.9;0.5;-0.1;1.0;0.1;1.6;1.2;1.7;-0.3;1.1;1.7;0.8
2025-10-25;1.6;0.1;1.1;0.7;-0.1;0.1;0.4;0.4;0.8;1.8;0.7;-0.2;-0.1;1.5;2.0;1.0;0.5;2.6;0.3;0.5;0.5;2.2;0.9;1.1;-0.5;0.5;0.0;0.1;0.2;-0.3;-0.4;-0.8;-1.7;1.3;1.2;0.2;-1.2;-0.6;0.4;0.3;0.1;1.5;0.5;-0.2;0.1;0.7;1.2;-0.3;4.1;2.2;0.5;4.1;3.7;1.3;1.1;0.3;1.5;0.5;2.4;1.3;2.5;-0.3;1.1;1.9;1.2
2025-10-26;1.7;0.2;1.2;0.8;-0.1;-0.1;0.5;0.3;0.9;1.7;0.9;0.0;0.1;1.3;2.0;0.9;0.5;2.3;0.3;0.5;0.5;2.3;0.9;1.1;-0.5;0.4;0.4;0.5;0.3;-0.3;-0.9;-0.9;-1.9;1.3;1.2;0.1;-1.2;-0.4;0.3;0.3;-0.1;1.6;0.4;-0.3;0.1;0.6;1.4;-0.4;4.0;2.0;0.4;4.1;3.5;1.4;1.5;0.4;1.8;0.8;3.6;1.5;3.0;-0.4;1.2;2.2;1.7
2025-10-27;1.5;0.1;1.0;0.6;-0.1;-0.2;0.3;0.3;1.0;1.5;0.9;0.0;-0.1;1.1;1.7;0.8;0.5;2.1;0.2;0.3;0.3;2.1;0.8;1.1;-0.5;0.2;0.3;0.3;0.3;-0.3;-1.1;-0.9;-1.9;1.2;1.2;0.2;-1.1;-0.5;0.3;0.5;-0.3;1.6;0.9;-0.3;0.1;0.7;1.5;-0.4;3.9;2.0;0.4;4.2;3.4;1.3;1.4;0.4;1.6;0.8;3.5;1.4;3.2;-0.1;0.9;2.0;1.8
2025-10-28;1.2;0.0;0.8;0.4;-0.2;-0.1;0.5;0.4;1.0;1.4;1.0;-0.2;0.3;1.1;1.4;0.7;0.4;2.0;0.1;0.3;0.3;2.0;0.7;1.1;-0.4;0.3;0.1;0.2;0.2;0.0;-1.0;-0.9;-1.6;1.2;1.2;0.1;-1.3;-0.7;0.3;0.6;0.3;1.5;1.1;-0.4;0.1;0.5;1.7;-0.6;4.0;1.8;0.4;4.2;3.5;1.1;1.3;0.2;1.5;0.8;3.5;1.1;3.2;-0.2;0.8;1.8;1.6
2025-10-29;1.1;-0.1;0.7;0.2;-0.2;-0.2;0.4;0.2;0.7;1.5;0.7;-0.2;0.2;0.9;1.2;0.6;0.3;1.8;0.3;0.4;0.4;2.0;0.7;1.0;-0.4;0.2;-0.1;0.1;0.3;-0.1;-1.3;-1.1;-1.4;1.2;1.3;0.0;-1.4;-0.9;0.2;0.8;0.3;1.5;0.9;-0.4;0.0;0.3;2.4;-0.8;3.8;1.7;0.4;4.1;3.2;1.0;1.3;0.2;1.6;0.7;3.1;0.8;3.5;-0.4;0.8;1.8;1.4
2025-10-30;1.1;0.0;0.7;0.1;-0.2;-0.2;0.4;0.0;0.6;1.5;0.3;-0.2;0.2;0.8;1.0;0.4;0.3;1.7;0.3;0.5;0.4;2.0;0.8;1.1;-0.5;0.2;-0.1;0.0;0.2;-0.1;-1.3;-1.1;-1.2;1.0;1.2;-0.1;-1.3;-1.0;0.2;0.6;0.1;1.5;0.8;-0.5;0.1;0.3;2.8;-0.7;3.6;1.6;0.8;4.1;3.2;1.3;1.4;0.1;1.9;1.0;2.9;0.7;3.9;-0.5;0.9;1.8;1.3
2025-10-31;1.0;-0.1;0.6;-0.2;-0.1;-0.3;0.2;-0.1;0.5;1.3;0.0;-0.3;0.0;0.6;0.8;0.3;0.3;1.6;0.2;0.3;0.4;1.8;0.8;1.1;-0.7;0.1;-0.1;0.1;0.1;-0.1;-1.1;-1.2;-1.2;0.9;1.2;0.1;-1.1;-1.0;0.2;0.8;0.3;1.5;0.5;-0.5;0.0;0.3;2.9;-0.7;3.2;1.4;1.0;3.9;2.7;1.3;1.3;0.0;1.9;0.9;2.7;0.7;3.9;-0.4;0.9;1.8;1.5
2025-11-01;0.9;0.2;0.6;-0.2;0.0;-0.2;0.1;-0.1;0.6;1.4;0.3;-0.4;0.3;1.0;0.8;0.2;0.2;1.6;0.2;0.4;0.5;1.5;0.7;1.1;-0.5;0.0;-0.1;0.0;0.1;0.1;-1.1;-1.3;-1.1;0.7;1.2;0.3;-0.9;-1.0;0.4;0.7;1.0;1.4;0.6;-0.4;0.0;0.5;3.0;-0.9;3.1;1.2;1.0;3.9;2.5;1.3;1.3;-0.2;1.7;0.8;2.4;1.1;4.2;-0.2;0.7;1.7;1.7
2025-11-02;1.1;0.4;0.8;-0.1;0.2;-0.2;0.1;0.0;0.6;1.6;0.4;-0.5;0.3;1.2;0.9;0.2;0.1;1.5;0.1;0.3;0.5;1.4;0.7;1.0;-0.1;0.2;-0.1;0.0;-0.1;0.1;-1.1;-1.4;-1.1;0.5;1.2;0.2;-0.7;-1.1;0.5;0.5;1.3;1.1;0.8;-0.3;0.1;0.5;3.1;-0.9;3.2;1.4;1.0;4.0;2.4;1.1;1.2;-0.3;1.5;0.7;2.3;0.9;4.2;-0.1;0.6;1.6;1.6
2025-11-03;1.1;0.4;0.7;-0.2;0.1;-0.3;0.2;-0.1;0.5;1.5;0.3;-0.5;0.1;1.0;0.8;0.1;0.1;1.4;0.1;0.2;0.4;1.4;0.7;1.0;0.1;0.2;0.1;0.1;-0.2;-0.1;-1.1;-1.6;-1.1;0.4;1.2;0.4;-0.6;-1.2;0.5;0.4;1.1;1.0;0.7;-0.3;0.6;0.4;2.8;-0.9;3.3;1.2;0.9;4.1;2.1;0.9;1.0;-0.3;1.3;0.6;2.2;1.0;3.7;-0.2;0.4;1.5;0.6
2025-11-04;0.9;0.2;0.6;-0.4;0.1;-0.4;0.1;-0.1;0.3;1.3;0.1;-0.6;0.1;0.7;0.7;0.0;0.1;1.3;-0.1;0.2;0.3;1.2;0.7;1.0;0.3;0.0;0.1;0.2;-0.3;-0.2;-0.9;-1.4;-1.0;0.4;1.1;0.2;-0.3;-0.8;0.5;0.4;0.8;0.8;0.5;-0.3;0.8;0.4;2.5;-0.9;3.0;1.3;0.6;3.9;1.9;0.7;0.7;-0.4;1.1;0.4;1.8;0.9;3.0;-0.3;0.3;1.3;0.6
2025-11-05;0.7;0.1;0.4;-0.5;0.0;-0.5;0.0;-0.2;0.2;1.0;-0.1;-0.7;-0.1;0.7;0.6;-0.1;0.0;1.2;-0.2;0.1;0.2;1.3;0.6;0.9;0.2;-0.2;0.0;0.1;-0.5;-0.3;-0.8;-1.4;-0.7;0.3;1.0;0.0;-0.3;-0.8;0.4;0.2;0.5;0.7;0.3;-0.4;0.7;0.2;2.1;-0.9;2.6;1.3;0.4;3.7;1.9;0.4;0.3;-0.6;0.8;0.1;1.5;0.8;2.5;-0.7;0.1;1.0;0.4
2025-11-06;0.5;0.0;0.2;-0.4;-0.1;-0.6;-0.1;-0.3;0.1;0.9;-0.3;-0.7;-0.1;0.6;0.5;-0.1;0.0;1.1;-0.2;0.2;0.2;2.0;0.5;0.9;0.3;-0.1;0.0;0.0;-0.6;-0.2;-0.6;-1.3;-0.5;0.4;1.0;-0.2;-0.4;-0.8;0.4;-0.1;0.4;0.7;0.1;-0.2;0.6;0.3;1.9;-1.0;2.5;1.2;0.1;3.7;1.9;0.3;0.0;-0.6;0.6;0.0;1.3;0.7;2.0;-0.9;0.1;1.1;0.4
2025-11-07;0.4;-0.2;0.1;-0.2;-0.1;-0.6;-0.1;-0.4;0.1;1.0;-0.2;-0.8;-0.2;0.7;0.4;0.0;0.0;1.2;-0.2;0.2;0.1;1.6;0.5;0.9;0.1;0.3;0.2;0.2;-0.6;0.3;-0.5;-1.1;-0.8;0.4;1.0;-0.3;-0.3;-0.8;0.5;0.1;0.7;0.6;0.1;0.0;0.5;0.3;1.7;-1.1;2.6;1.2;0.1;3.7;2.0;0.2;-0.1;-0.5;0.5;-0.1;0.9;0.6;1.5;-1.1;0.1;0.9;0.5
2025-11-08;0.4;-0.2;0.1;-0.1;-0.1;-0.4;0.2;-0.4;0.2;1.3;-0.3;-0.7;-0.2;0.6;0.3;0.1;-0.1;1.3;0.1;0.2;0.1;2.2;0.6;0.9;0.2;0.4;0.7;0.6;-0.3;0.1;-0.5;-1.0;-0.9;0.3;1.1;-0.4;-0.2;-0.9;0.4;0.1;0.4;0.8;-0.1;0.2;0.5;0.4;1.7;-1.1;2.3;1.1;0.5;3.5;1.5;0.2;-0.1;-0.6;0.4;-0.1;0.7;0.6;1.4;-1.2;0.1;1.2;0.8
2025-11-09;0.4;-0.2;0.1;-0.2;-0.1;-0.2;0.5;-0.3;0.3;1.4;0.1;-0.4;-0.1;0.5;0.4;0.1;-0.1;1.2;0.0;0.2;0.2;2.3;0.6;0.9;0.1;0.6;1.1;0.8;-0.2;0.0;-0.6;-1.1;-1.0;0.2;1.0;-0.5;-0.1;-0.6;0.4;0.0;0.4;0.8;0.0;0.2;0.5;0.5;1.8;-1.2;2.1;1.0;0.6;3.2;1.5;0.1;-0.1;-0.8;0.3;-0.2;0.6;0.6;1.2;-1.4;0.3;1.1;1.0
2025-11-10;0.3;-0.1;0.1;-0.2;-0.1;-0.2;0.5;-0.3;0.2;1.5;0.1;-0.4;-0.3;0.4;0.4;-0.1;-0.1;1.1;0.0;0.1;0.3;2.5;0.6;0.9;-0.1;0.6;1.1;0.7;-0.3;-0.2;-0.8;-1.3;-1.4;0.1;1.0;-0.6;-0.1;-0.5;0.5;0.1;0.3;0.6;-0.1;0.3;0.5;0.1;1.6;-1.2;2.1;0.9;0.3;3.2;1.8;-0.1;-0.2;-1.0;0.4;-0.3;0.7;0.9;1.1;-1.3;0.2;1.0;1.3
2025-11-11;0.3;0.0;0.2;-0.1;0.0;0.2;0.5;-0.3;0.2;1.7;0.0;-0.5;-0.2;0.4;0.3;-0.2;-0.2;1.0;0.0;0.4;0.3;2.5;0.6;0.9;0.2;0.5;1.2;0.5;-0.3;-0.2;-0.7;-1.4;-1.3;-0.1;1.0;-0.6;0.1;-0.3;0.6;0.1;0.3;0.5;-0.2;0.4;0.4;0.0;1.7;-1.1;2.1;0.8;0.3;3.2;2.1;-0.1;-0.1;-1.0;0.2;-0.4;0.9;0.7;1.3;-1.2;0.4;1.3;1.6
2025-11-12;0.2;0.1;0.1;-0.1;-0.1;0.2;0.3;-0.1;0.2;1.5;-0.2;-0.6;-0.4;0.3;0.4;-0.2;-0.2;0.9;-0.2;0.4;0.3;2.1;0.5;0.8;0.7;0.3;1.4;0.4;-0.2;-0.3;-0.8;-1.5;-1.3;-0.2;1.0;-0.5;-0.1;-0.5;0.5;-0.3;0.3;0.4;-0.5;0.3;0.4;-0.1;1.7;-1.1;2.2;0.6;0.1;3.4;2.0;-0.3;-0.1;-1.1;0.1;-0.5;0.9;0.5;1.0;-1.3;0.5;1.5;1.3
2025-11-13;0.1;0.4;-0.1;0.0;0.0;0.2;0.2;0.0;0.1;1.6;-0.2;-0.7;-0.2;0.3;0.5;-0.1;-0.1;0.8;-0.2;0.3;0.2;2.3;0.4;0.8;1.0;0.3;1.4;0.2;-0.1;-0.2;-0.7;-1.4;-1.4;-0.2;0.9;-0.6;-0.2;-0.6;0.5;-0.5;0.0;0.4;-0.6;0.2;0.3;-0.1;1.6;-0.9;2.2;0.6;0.1;3.4;2.1;-0.4;-0.3;-1.1;-0.1;-0.5;0.7;0.4;0.7;-1.3;0.6;1.4;0.9
2025-11-14;0.0;0.3;-0.2;-0.2;-0.1;0.1;0.1;0.1;-0.1;1.3;-0.5;-0.8;-0.1;0.2;0.5;-0.2;-0.1;0.8;-0.3;0.3;0.1;2.1;0.4;0.7;0.9;0.3;1.4;-0.1;-0.1;-0.5;-0.9;-1.5;-0.9;-0.3;0.9;-0.6;-0.3;-0.5;0.4;-0.5;0.2;0.3;-0.6;0.2;0.2;-0.2;1.5;-0.9;2.1;0.5;0.0;3.7;1.9;-0.5;-0.2;-1.2;-0.1;-0.1;0.5;0.5;0.5;-1.2;0.3;1.2;1.0
2025-11-15;0.1;0.3;-0.1;-0.3;0.0;0.1;0.1;0.0;-0.1;1.1;-0.6;-0.9;0.0;0.1;0.8;-0.1;0.0;0.9;-0.2;0.3;0.1;1.7;0.4;0.7;0.8;0.2;1.5;-0.2;-0.3;-0.6;-0.8;-1.6;-0.5;-0.3;0.9;-0.5;-0.6;-0.7;0.1;-0.6;0.2;0.3;-0.7;0.3;0.3;-0.2;1.8;-0.9;2.5;0.7;0.2;3.9;2.3;-0.2;0.0;-1.3;0.1;0.0;0.7;0.7;0.8;-1.2;0.5;1.1;1.3
2025-11-16;0.3;0.1;0.1;-0.2;0.2;0.2;0.2;0.1;0.3;1.0;-0.9;-1.1;0.4;0.1;0.8;-0.2;0.2;0.8;-0.2;0.2;0.1;1.7;0.5;0.7;0.8;0.2;1.3;-0.5;-0.2;-0.4;-0.7;-1.6;-0.5;-0.4;0.9;-0.4;-0.7;-0.6;0.2;-0.6;0.1;0.2;-0.7;0.3;0.7;-0.2;1.9;-0.4;2.6;1.5;0.5;4.0;2.7;0.0;0.2;-1.1;0.1;0.3;0.5;0.6;0.8;-0.9;0.4;1.0;1.3
2025-11-17;0.3;0.0;0.1;-0.4;0.2;0.4;0.1;0.1;0.5;1.0;-1.0;-1.0;0.7;-0.1;0.8;0.1;0.3;0.8;-0.3;0.2;0.2;1.8;0.5;0.7;0.4;0.0;1.0;-0.7;-0.3;-0.3;-0.7;-1.6;-0.5;-0.4;0.9;-0.4;-1.0;-0.8;0.1;-0.6;0.0;0.3;-0.7;0.2;0.8;-0.3;1.7;0.1;2.9;1.8;0.6;4.3;3.0;0.0;0.3;-1.1;0.0;0.4;0.4;0.7;0.6;-0.9;0.6;1.0;0.9
2025-11-18;0.3;-0.2;0.1;-0.4;0.0;0.5;-0.1;0.0;0.6;0.9;-0.7;-1.1;0.7;-0.2;0.6;0.1;0.2;0.7;-0.4;0.2;0.4;1.8;0.5;0.8;0.3;-0.1;0.9;-0.8;0.0;-0.3;-0.2;-1.8;-0.5;-0.1;0.9;0.0;-1.0;-1.2;0.1;-0.6;0.1;0.5;-0.8;0.5;1.0;-0.4;1.4;0.0;3.0;1.5;0.5;4.4;2.8;0.1;0.2;-1.2;-0.1;0.4;0.1;1.4;0.3;-0.9;0.6;1.2;0.5
2025-11-19;0.2;-0.3;0.1;-0.4;0.0;0.4;0.0;-0.1;0.6;0.7;-0.9;-1.2;0.6;-0.2;0.4;0.1;0.2;0.6;-0.4;0.4;0.6;1.6;0.5;0.8;0.2;-0.1;0.8;-0.8;0.2;-0.4;-0.4;-1.9;-0.3;-0.1;0.9;-0.1;-1.2;-1.4;0.1;-0.5;0.2;0.5;-0.8;0.5;0.7;-0.8;1.3;-0.1;2.8;1.1;0.3;4.2;2.5;0.1;0.3;-1.1;-0.2;0.5;0.0;1.2;0.1;-0.9;0.5;1.2;0.4
2025-11-20;0.3;-0.4;0.1;-0.4;0.0;0.3;-0.1;-0.2;0.7;0.5;-1.1;-1.2;0.4;-0.1;0.2;0.1;0.2;0.6;-0.5;0.4;0.6;1.1;0.6;0.8;0.1;-0.2;0.6;-0.8;0.2;-0.6;-0.4;-2.0;-0.4;-0.2;0.9;-0.2;-1.0;-1.6;0.2;-0.8;0.0;0.6;-0.9;0.5;0.6;-0.9;1.2;-0.3;2.5;1.0;0.3;3.8;2.2;0.0;0.3;-1.2;-0.4;0.4;-0.2;0.9;-0.2;-0.8;0.4;1.0;0.4
2025-11-21;0.5;-0.5;0.2;-0.4;0.2;0.5;0.0;-0.2;0.7;0.4;-0.8;-1.0;0.4;-0.1;0.1;0.0;0.3;0.6;-0.5;0.4;0.9;1.0;0.7;0.9;0.0;-0.3;0.4;-0.9;0.0;-0.7;-0.5;-2.0;-0.7;-0.2;0.9;-0.3;-1.0;-1.6;0.2;-0.5;0.1;0.6;-1.0;0.5;0.4;-1.0;0.9;-0.2;2.2;1.0;0.2;3.4;1.9;-0.1;0.1;-1.2;-0.5;0.4;-0.3;0.6;0.0;-1.0;0.4;1.1;0.3
2025-11-22;0.8;-0.2;0.5;-0.2;0.4;0.8;0.6;0.1;1.0;0.6;0.2;-0.8;0.5;0.4;0.3;0.1;0.7;0.7;-0.3;0.5;1.1;1.0;0.8;1.0;0.3;-0.4;0.2;-0.9;-0.2;-0.6;-0.7;-1.6;-1.0;-0.3;1.0;-0.4;-0.8;-1.6;0.1;-0.5;0.1;0.5;-1.0;0.3;0.3;-1.2;0.7;-0.4;1.9;1.1;0.3;3.2;1.9;-0.1;0.6;-1.2;-0.4;0.4;-0.3;0.5;-0.2;-0.9;0.4;1.0;-0.1
2025-11-23;1.2;0.6;0.9;-0.2;0.8;1.4;0.7;0.4;1.2;0.7;0.5;-0.4;0.5;0.7;0.5;0.2;1.0;0.9;-0.3;0.6;1.4;1.3;1.0;1.0;0.3;-0.2;0.2;-0.8;-0.3;0.0;-0.5;-1.6;-1.2;-0.2;1.1;-0.4;-0.5;-1.5;0.2;-0.1;0.0;0.4;-1.0;0.3;0.3;-0.8;0.7;-0.1;2.0;1.2;0.6;3.3;1.8;0.0;1.5;-1.2;-0.3;0.5;-0.3;0.4;-0.1;-0.9;0.4;0.9;-0.3
2025-11-24;1.4;0.8;0.9;-0.2;0.9;1.5;0.5;0.4;1.1;0.4;0.5;-0.1;0.3;0.6;0.4;0.4;1.0;0.9;-0.4;0.7;1.4;1.6;1.0;1.1;0.2;-0.2;0.1;-0.7;-0.3;0.1;-0.5;-1.5;-1.0;0.0;1.1;-0.5;-0.4;-1.4;0.3;-0.4;-0.1;0.4;-1.2;0.3;0.3;-0.7;0.6;-0.1;2.1;1.2;0.6;3.5;1.8;0.1;1.8;-1.2;0.1;0.9;-0.5;0.4;-0.1;-0.9;0.2;1.0;-0.2
2025-11-25;1.4;0.6;1.0;-0.3;0.8;1.5;0.4;0.2;0.9;0.4;0.3;0.0;0.2;0.5;0.4;0.6;1.0;0.8;-0.4;1.0;1.3;1.3;1.0;1.1;0.2;-0.3;0.0;-0.7;-0.3;0.1;-0.7;-1.5;-1.1;0.1;1.1;-0.4;-0.3;-1.3;0.3;-1.0;-0.1;0.5;-1.3;0.5;0.3;-0.7;0.5;-0.1;2.0;1.2;0.5;3.8;1.7;0.1;1.8;-1.2;0.2;1.1;-0.5;0.2;-0.4;-1.0;0.1;1.1;0.3
2025-11-26;1.4;0.4;0.9;-0.5;0.7;1.3;0.4;0.1;0.8;0.3;-0.1;0.1;0.0;0.3;0.3;0.6;0.9;0.6;-0.5;1.0;1.1;1.0;1.0;1.1;0.1;-0.4;-0.1;-0.7;-0.4;0.0;-0.8;-1.6;-1.5;0.2;1.1;-0.5;-0.4;-1.0;0.3;-1.2;-0.3;0.5;-1.2;0.4;0.1;-0.6;0.3;-0.2;1.7;1.5;0.4;3.7;1.5;0.1;1.6;-1.2;0.0;1.2;-0.3;0.2;-0.5;-0.8;0.0;0.9;0.0
2025-11-27;1.4;0.2;0.8;-0.3;0.6;1.1;0.4;0.1;0.7;0.7;-0.2;0.4;0.1;0.4;0.5;0.8;0.9;0.5;-0.4;1.0;1.1;1.5;1.0;1.1;0.7;-0.4;-0.1;-0.5;-0.4;-0.1;-0.8;-1.3;-1.7;0.1;1.1;-0.5;-0.4;-1.1;0.2;-1.5;-0.4;0.4;-1.1;0.4;0.0;-0.7;0.3;-0.3;1.6;1.8;0.3;3.6;1.1;0.0;1.4;-1.2;-0.1;1.2;-0.5;0.0;-0.7;-0.8;-0.2;0.8;0.3
